POL,Poland (Republic of),Pologne (République de),Polonia (República de),波兰（共和国） ,Польша (Республика) ,جمهورية بولندا ,Telekomunikacja Kolejowa Sp. Z.o.o.,Al. Jerozolimskie 140,02-305 WARSZAWA,,PLTK,Wlodzimierz Radziszewski,+48 22 524 3510,+48 22 524 3310,w.radziszewski@tktelekom.pl
POL,Poland (Republic of),Pologne (République de),Polonia (República de),波兰（共和国） ,Польша (Республика) ,جمهورية بولندا ,Telekomunikacja Polska S.A.,ul. Nowy Swiat 6/12,PL-00-400 WARSZAWA,,PLTEL,Janusz Czerwinski,+48 22 699 2322,+48 22 699 2134,janusz.czerwinski@telekomunikacja.pl
PRT,Portugal,Portugal,Portugal,葡萄牙 ,Португалия ,البرتغال ,"Companhia Portugesa Rádio Marconi (CPRM), S.A.","Avenida Alvaro País No. 2, Edificio Marconi",1600 - LISBOA,,CPRM,Abel Santos Veloso,+351 21 790 7667,+351 21 720 7174,
PRT,Portugal,Portugal,Portugal,葡萄牙 ,Португалия ,البرتغال ,PT Comunicaçôes S.A.,"Av. Fontes Pereira de Melo, 40",1089 - LISBOA CODEX,,PT,Lucilia Fernandes,+351 21 500 2000,+351 21 350 4728,
QAT,Qatar (State of),Qatar (Etat du),Qatar (Estado de),卡塔尔（国） ,Катар (Государство) ,دولة قطر ,Qatar Telecom Q.S.C.,"PO Box 217, New Headquarters Tower West Bay",DOHA,,QTEL,Abdulwahed Fakhroo,+974 4483 0555,+974 4483 0630,wfakhroo@qtel.com.qa
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. AccessNet International S.A.,"BD. Micrea Eliade 18, Sector 1",012015 BUCURESTI,,ANET,Niculae Plesa,+40 21 231 8606,+40 21 231 8661,office@accessnet.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Adisam Telecom S.A.,"Calea 13 Septembrie 116, Sector 5",050728 BUCURESTI,,ADISAM,Gheorghe Nica,+40 21 330 9211,+40 21 331 0551,gnica@adisam.com
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Advanced Business Solutions International srl,"Calea Mosilor 256, Sector 2",020886 BUCURESTI,,ABSI,Marian Wagner,+40 21 212 1727,+40 21 211 6779,office@absi.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Aietes Telecom Galati Filiala Tulcea srl,Str. Progresului 32,820009 TULCEA,,AITEL,Gabriel Jinga,+40 236 493 400,+40 236 498 808,gabi@aietestelecom.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Alizee s.r.l.,Calea Aradului 1,300088 TIMISOARA,,ALIZEE,Daniel Arghiriade,+40 256 306 330,+40 256 306 339,daniel.arghiriade@alizee.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Astral Telecom S.A.,Constantin Brancusi 147,400458 CLUJ-NAPOCA,,ASTRAL,Dinu Malacopol,+40 264 441 265,+40 264 441 261,office@astral.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Atlas Telecom Network Romania s.r.l.,"Piata Ferdinand I, 2","ORADEA, jud. BIHOR 410021",,ATLAS,Marinoiu Dan,+40 21 403 4900,+40 21 403 4910,d.marinoiu@atlastelecom.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Danubius Telecom S.A.,"Str. Armoniei 5, Sector 2",020724 BUCURESTI,,DANUS,Valentin Urziceanu,+40 21 312 8379,+40 21 312 9005,danubius@k.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Dial Telecom s.r.l.,"Str. Dr. Staicovici 2, Sector 5",050558 BUCURESTI,,VIVA,Florin Furdui,+40 21 402 6111,+40 21 402 6112,florin.furdui@dial.telecom.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Easycomm s.r.l.,"Calea Vacaresti 280, Secotrul 4",040063 BUCURESTI,,EZCOM,Alexandru Longin Popescu,+40 21 302 9684,+40 21 302 9685,alexandru.popescu@easycomm.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Euroweb Romania S.A.,"Lipscani 102, Corp A, Sector 3",030039 BUCURESTI,,EWRO,Claudiu Amortoaie,+40 21 307 6543,+40 21 307 6544,claudiu.amortoaie@ew.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Globtel Internet srl,Str. Bobalna 2,"100330 Ploiesti, jud. Prahova",,GLOBTL,Burcescu Dragos,+40 244 511 858,+40 244 512 425,office@globtel.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Idilis S.A.,Calea Dorobantilor 85-87 Sector 1,010558 BUCURESTI,,IDILIS,Tiberiu Gindu,+40 21 201 5600,,office@idilis.net
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Ines Group S.R.L.,Str. Virgil Madgearu 2-6,014135 BUCURESTI,,INES,Szavuj Iosif,+40 21 232 2112,+40 21 232 3461,iosif.szavuj@ines.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. International Communications Systems srl,Str. Rahovei 13,"100028 PLOIE TI, jud. Prahova",,ICS,Mihail Faca,+40 722 409 306,+40 244 519 812,office@ics-telecom.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Interpoint srl,"Str. Negru Voda 2, Sector 3",030774 BUCURESTI,,IPOINT,Ehsan Ahmadi,+40 21 312 3015,+40 21 315 8584,office@interpoint.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Iristel Romania srl,"Calea 13 Septembrie No. 90, Sector 5",050726 BUCURESTI,,IRIS,Mario Pavoni,+40 21 403 3341,+40 21 403 3342,office@iristel.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Mediasat S.A.,"Sr. Stroescu Vasile Vasilievic 11 A, Sector 2",021373 BUCURESTI,,MSAT,Roxana Patrascu,+40 21 205 2606,+40 21 205 2605,roxana.patrascu@mediasat.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Necc Telecom Romania srl,"Bd. Unirii 64, Sector 3",030834 BUCURESTI,,NECC,Cosmin Gheara,+40 21 326 1305,,cosmin.gheara@necc.us
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Net-Connect Internet s.r.l.,"Str. Valea Calugareasca 1, Sector 6",061721 BUCURESTI,,NETCON,Nela Emilia Ispas,+40 21 726 4162,+40 21 778 1914,emilia.ispas@netconnect.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Netmaster Communications s.r.l.,"Bdul. Banu Manta 18, Sector 1",011226 BUCURESTI,,NETMR,Alexandru Albu,+40 21 569 0001,+40 21 569 0009,alexandru.albu@smartcall.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Netpoint srl,"Str. Dr. Panait Iatropol 20, Sector 5",050538 BUCURESTI,,NTP,Tiberiu Duma,+40 21 411 6277,+40 21 411 6285,tiberiu.duma@netpoint.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Nevi Cons srl,"Spatarului 1A, Sectorul 2",020771 BUCURESTI,,NEVI,Victor Popescu,+40 744 647 572,+40 21 423 2685,popescu@canad.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Nobel Romania srl,"Str. Vasile Lascar 144-146, Sector 2",020511 BUCURESTI,,NBL18,Razvan Ilievici,+40 21 211 0185,+40 21 211 0485,razvan.ilievici@nobel.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Orange Romania S.A.,"Europe House, 51-53 Lascar Catargiu Bvd.","Sector 1, 010665 BUCURESTI",,ORANGE,Dan Nicola,+40 21 203 7005,+40 21 203 7008,dan.nicola@orange.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Parlatel s.r.l.,"Bd. Unirii 27, Sector 5",040103 BUCURESTI,,PARLA,Dan Boabes,+40 21 302 6700,+40 21 302 6701,office@parlatel.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Pcnet Data Network S.A.,"Spl. Unirii 10, Sector 4",040033 BUCURESTI,,PCNET,Bogdan Tudor,+40 723 251 884,+40 21 331 7999,bogdan@pcnet.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Plug IT International srl,"Str. Elanului 21, Sector 1",013263 BUCURESTI,,R10040,Angelo Canali,+40 21 312 4811,+40 21 312 4810,angelo.canali@plugit.net
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Romania Data Systems S.A.,"Str. Dr. Staicovici 73 - 75,  Sector 5",050557 BUCURESTI,,RDS,Dragos Spataru,+40 21 301 0850,+40 21 301 0851,dragos.spataru@rdsnet.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. ROMTELECOM S.A.,"Str. Garlei nr 1B, Sector 1",013721 BUCURESTI,,ROMTEL,Nicu Dumitru,+40 21 400 5391,+40 21 400 5641,nicu.dumitru@romtelecom.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Telcor Communications S.R.L.,"Str. Caderea Bastiliei 17, Sector 1",010612 BUCURESTI,,1023T,Serban Igau,+40 21 313 6723,+40 21 313 6723,office@telcor.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Telemobil S.A.,Calea Bucuresti 2B Bis,077015 COMUNA BALOTESTI,,ZAPP,Bogdan Bocsan,+40 788 101 646,+40 21 402 3290,bogdan.bocsan@zapp.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. TransTel Services s.r.l.,"Str. Prometeu 26, Sector 1",014225 BUCURESTI,,10800,Catalin Catoiu,+40 21 201 1800,+40 21 201 1811,transtel@tts.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. Vip Plus Computers s.r.l.,"Bdul. Regina Elisabeta 7-9, Sector 3",030016 BUCURESTI,,VIPNET,Gabriel Dulcu,+40 21 303 9940,+40 21 303 9617,gabriel.dulcu@vipnet.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,S.C. World Telecom Network srl,Str. Palmierlor 13,300309 TIMISOARA,,WTN,Florin Coseru,+40 256 287 878,+40 256 219 219,florin.coseru@wtn.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,Societatea Nationala de Radiocimunicatii S.A.,"Bdul. Libertatii 14, Sector 5",050706 BUCURESTI,,SNR,Ion Dorobantu,+40 21 307 3005,+40 21 314  9798,ion.dorobantu@snr.ro
ROU,Romania,Roumanie,Rumania,罗马尼亚 ,Румыния ,رومانيا ,World Venture Group Telecom srl,Camil Ressu #13,"BL588, SC.A#6, BUCHAREST",,WVGTEL,Sathiyagiri Valliappan,+40 31 780 0158,+40 31 710 7343,giri@wvg-tele.com
RUS,Russian Federation,Russie (Fédération de),Rusia (Federación de),俄罗斯联邦 ,Российская Федерация ,الاتحاد الروسي ,Multiregional Transit Teleom Open Joint Stock Company,22 Marksistskaya Street,MOSCOW 109147,,MTTRUS,Yury Avanesov,+7 495 789 3151,+7 495 789 3963,mttinfor@mtt.rus
RUS,Russian Federation,Russie (Fédération de),Rusia (Federación de),俄罗斯联邦 ,Российская Федерация ,الاتحاد الروسي ,Nakhodka Telecom,"Primorsky Region, Nakhimovskaya 30",NAKHODKA,,NAKTEL,"Victor Shpak, GM",+7 504 915 1701,+7 504 915 1616,shpak@nht.ru
RUS,Russian Federation,Russie (Fédération de),Rusia (Federación de),俄罗斯联邦 ,Российская Федерация ,الاتحاد الروسي ,Rostelecom,"5, Delegatskaya Street",103091 MOSCOW,,ROSTEL,"Nikolay Korolev, D.G.",+7 495 292 7127,+7 495 924 7062,
RWA,Rwanda (Republic of),Rwanda (République du),Rwanda (República de),卢旺达（共和国） ,Руандийская Республика ,جمهورية رواندا ,Rwandatel S.A.,BP 1332,KIGALI,,RWTL,Bizimana Assumani,+250 2525 76777,+250 2525 74460,
SHN,"Saint Helena, Ascension and Tristan da Cunha","Sainte-Hélène, Ascension et Tristan da Cunha","Santa Elena, Ascension y Tristan da Cunha",圣赫勒拿、阿森松与特里斯坦达库尼亚 ,"Острова Св. Елены, Вознесения и Тристан-да-Кунья ",جزر سانت هيلانة وأسانسيون وتريستان دا كونيا ,Cable and Wireless plc,GEORGETOWN,Ascension Island,,ASC,Geoffrey Augustus,+247 6559,+247 6558,
SHN,"Saint Helena, Ascension and Tristan da Cunha","Sainte-Hélène, Ascension et Tristan da Cunha","Santa Elena, Ascension y Tristan da Cunha",圣赫勒拿、阿森松与特里斯坦达库尼亚 ,"Острова Св. Елены, Вознесения и Тристан-да-Кунья ",جزر سانت هيلانة وأسانسيون وتريستان دا كونيا ,Cable and Wireless plc,PO Box 2,THE BRIARS,,STHCW,"George Stevens, GM",+290 2211,+290 2213,
KNA,Saint Kitts and Nevis (Federation of),Saint-Kitts-et-Nevis (Fédération de),Saint Kitts y Nevis (Federación de),圣基茨和尼维斯（联邦） ,Сент-Китс и Невис (Федерация) ,اتحاد سانت كيتس ونيفيس ,St. Kitts and Nevis Telecommunications Ltd.,"PO Box 86, Cayon Street","BASETERRE, ST. KITTS",,SKNT,David Wright,+1 869 465 1909,+1 869 465 1111,
LCA,Saint Lucia,Sainte-Lucie,Santa Lucía,圣卢西亚 ,Сент-Люсия ,سانت لوسيا ,Cable and Wireless (St. Lucia) Ltd.,"PO Box 111, Bridge Street",CASTRIES,,CWSLU,Grant Addod Ha,+1 758 453 9443,+1 758 453 9707,
SPM,Saint Pierre and Miquelon (Collectivité territoriale de la République française),Saint-Pierre-et-Miquelon (Collectivité territoriale de la République française),San Pedro y Miquelón (Collectivité territoriale de la République française),圣皮埃尔和密克隆（法兰西共和国集体领地） ,Сен-Пьер и Микелон (территориальное сообщество Французской Республики) ,سان بيير وميكيلون (تجمع إقليمي تابع للجمهورية الفرنسية) ,SAS SPM Telecom,5 rue Le Bailly,F-97500 SAINT-Pierre,,SPMT,Charles Landry,+508 41 48 59,,
VCT,Saint Vincent and the Grenadines,Saint-Vincent-et-Grenadines,San Vicente y las Granadinas,圣文森特和格林纳丁斯 ,Сент-Винсент и Гренадины ,سانت فنسنت وغرينادين ,Cable and Wireless (W.I.) Ltd.,"PO Box 103, Halifax Street",KINGSTOWN,,CWSVD,"Bert Bonadie, GM",+1 784 457 1099,+1 784 457 2777,
WSM,Samoa (Independent State of),Samoa (Etat indépendant du),Samoa  (Estado Independiente de),萨摩亚（独立国） ,Самоа (Независимое Государство) ,دولة ساموا المستقلة ,Samoa Communications Ltd.,"Chief Post Office, Beach Road",APIA,,PTD,Sapau R. Petaia,+685 23456,+685 20310,
SMR,San Marino (Republic of),Saint-Marin (République de),San Marino (República de),圣马力诺（共和国） ,Сан-Марино (Республика) ,جمهورية سان مارينو ,San Marino Telecom S.p.A.,Strada del Lavoro 37,GUALDICCIOLO 47892,,SMT,Andrea Della Balda,+378 0549 999 114,+378 0549 999 890,info@smt.sm
SMR,San Marino (Republic of),Saint-Marin (République de),San Marino (República de),圣马力诺（共和国） ,Сан-Марино (Республика) ,جمهورية سان مارينو ,Telecom Italia San Marino S.p.A.,"Strada Degli Angariari, 3",ROVERETA 47891,,TISM,Cesare Pisani,+378  0549 886111,+378  0549 886188,secretary@telecomitalia.sm
SMR,San Marino (Republic of),Saint-Marin (République de),San Marino (República de),圣马力诺（共和国） ,Сан-Марино (Республика) ,جمهورية سان مارينو ,Telefonia Mobile Sammarinese S.p.A.,"Via XXVIII Luglío, 148",47893 BORGO MAGGIORE,,TMS,Giuseppe Della Balda,+378 0549 980222,+378 0549 980044,info@tms.sm
SMR,San Marino (Republic of),Saint-Marin (République de),San Marino (República de),圣马力诺（共和国） ,Сан-Марино (Республика) ,جمهورية سان مارينو ,Telenet s.r.l.,"Strada degli Angariari, 21",47891 ROVERETA,,TELNET,Pier Giovanni Terenzi,+378 0549 888810,+378 0549 888825,info@telenet.sm
STP,Sao Tome and Principe (Democratic Republic of),Sao Tomé-et-Principe (République démocratique de),Santo Tomé y Príncipe (República Democrática de),圣多美和普林西比（民主共和国） ,Сан-Томе и Принсипи (Демократическая Республика) ,جمهورية سان تومي وبرينسيبي الديمقراطية ,"Companhia Santomese de Telecomunicaçôes, SARL (CST)","Caixa Postal 141, 12 Av. de Julho",SAO TOME,,CSTSTP,Carlos Gonçalves,+239 222 2226,+239 222 2500,
SAU,Saudi Arabia (Kingdom of),Arabie saoudite (Royaume d'),Arabia Saudita (Reino de),沙特阿拉伯（王国）) ,Саудовская Аравия (Королевство) ,المملكة العربية السعودية ,"Ministry of Post, Telegraph & Telephone, Saudi Telecom",PO Box 87912,11112 RIYADH,,MOPTT,Tario A. Balkheyour,+966 1 452 7218,+966 1 454 7204,
SEN,Senegal (Republic of),Sénégal (République du),Senegal (República del),塞内加尔（共和国） ,Сенегал (Республика) ,جمهورية السنغال ,Société Nationale des Télécommunications du Sénégal,"Boîte postale 69, 46 Boulevard de la Républiq",DAKAR,,SONATL,Cheikh Tidiane Mbaye,+221 33 839 1118,+221 33 822 1492,
SRB,Serbia (Republic of),Serbie (République de),Serbia (República de),塞尔维亚（共和国） ,Сербия (Республика) ,جمههورية صربيا ,"Joint Stock Telecommunications Company ""Telekom Srbija' A.D.",Takovska 2,11000 BEOGRAD,,TSSRB,,+381 11 3341 433,+381 11 3341 635,
SYC,Seychelles (Republic of),Seychelles (République des),Seychelles (República de),塞舌尔（共和国） ,Сейшельские Острова (Республика) ,جمهورية سيشيل ,Cable & Wireless (Seychelles) Ltd.,"PO Box 4, Victoria",MAHE,,CWSEZ,Milton Durup,+248 428 4051,+248 432 1444,milton.durup@cws.cwplc.com
SLE,Sierra Leone,Sierra Leone,Sierra Leona,塞拉利昂 ,Сьерра-Леоне ,سيراليون ,Sierra Leone Telecommunications Company Ltd. (SIERRATEL),"PO Box 80, 7 Wallace Johnson Street",FREETOWN,,SLTEL,F.E. Jarrett,+232 22 222804,+232 22 224439,
SGP,Singapore (Republic of),Singapour (République de),Singapur (República de),新加坡（共和国） ,Сингапур (Республика) ,جمهوية سنغافورة ,MobileOne (Asia) Pte Ltd.,10 International Business Park,609928 SINGAPORE,,M1,Chan Sock Leng,+65 6895 1039,+65 6899 3929,chansl@ml.com.sg
SGP,Singapore (Republic of),Singapour (République de),Singapur (República de),新加坡（共和国） ,Сингапур (Республика) ,جمهوية سنغافورة ,Singapore Telecommunications Ltd (SingTel),"31 Exeter Road, Comcentre #18-00",00923 SINGAPORE,,ST,Ying Lai Chang,+65 6838 3213,+65 6732 1044,
SGP,Singapore (Republic of),Singapour (République de),Singapur (República de),新加坡（共和国） ,Сингапур (Республика) ,جمهوية سنغافورة ,StarHub Pte Ltd,"51 Cuppage Road, StarHub Centre #07-00",SINGAPORE 229469,,STARHP,Cannice Lee Yan Ling,+65 6880 5721,+65 6736 6048,cannicel@starhub.com.sg
SVK,Slovak Republic,République slovaque,República Eslovaca,斯洛伐克共和国 ,Словацкая Республика ,الجمهورية السلوفاكية ,Aliatel Slovakia,Ruzová dolina 6,82108 BRATISLAVA,,ALISK,Vladimir Galovic,+421 2 5022 1544,+421 2 5022 1547,vladimir.galovic@aliatel.sk
SVK,Slovak Republic,République slovaque,República Eslovaca,斯洛伐克共和国 ,Словацкая Республика ,الجمهورية السلوفاكية ,Amtel Slovensko s.r.o.,Jozefa Hagaru 9,831 51 BRATISLAVA,,AMTEL,Ing. Martin Felgr,+421 2 4921 4170,+421 2 4921 4114,martin.felgr@amtel.sk
SVK,Slovak Republic,République slovaque,República Eslovaca,斯洛伐克共和国 ,Словацкая Республика ,الجمهورية السلوفاكية ,"BT Slovakia, s.r.o.",Kopcianska 24,851 01  BRATISLAVA,,BTSK01,Stefan Koczka,+421 2 6828 6602,+421 2 6828 6611,office@btnet.sk
SVK,Slovak Republic,République slovaque,República Eslovaca,斯洛伐克共和国 ,Словацкая Республика ,الجمهورية السلوفاكية ,"Connspec Telekom, s.r.o.",Kutlikova 17,85102  BRATISLAVA,,CONNSK,Milos Budaj,+421 2 6820 7511,+421 2 6820 7519,bratislava@connspec.net
